,State,Year,Month,Period,State Name,Cocaine (T40.5),Heroin (T40.1),Methadone (T40.3),Natural & semi-synthetic opioids (T40.2),"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Number of Deaths,Number of Drug Overdose Deaths,"Opioids (T40.0-T40.4,T40.6)",Percent with drugs specified,Psychostimulants with abuse potential (T43.6),"Synthetic opioids, excl. methadone (T40.4)"
2796,MO,2016,April,12 month-ending,Missouri,,,,,,,"61,039","1,150",,85.04347826,,
2797,MO,2016,August,12 month-ending,Missouri,,,,,,,"61,319","1,236",,84.70873786,,
2798,MO,2016,December,12 month-ending,Missouri,,,,,,,"61,888","1,386",,86.002886,,
2799,MO,2016,February,12 month-ending,Missouri,,,,,,,"61,186","1,121",,84.92417484,,
2800,MO,2016,January,12 month-ending,Missouri,,,,,,,"61,427","1,096",,84.76277372,,
2801,MO,2016,July,12 month-ending,Missouri,,,,,,,"61,118","1,192",,84.47986577,,
2802,MO,2016,June,12 month-ending,Missouri,,,,,,,"61,135","1,157",,84.44252377,,
2803,MO,2016,March,12 month-ending,Missouri,,,,,,,"60,919","1,129",,85.29672276,,
2804,MO,2016,May,12 month-ending,Missouri,,,,,,,"60,964","1,147",,84.65562337,,
2805,MO,2016,November,12 month-ending,Missouri,,,,,,,"61,411","1,329",,85.5530474,,
2806,MO,2016,October,12 month-ending,Missouri,,,,,,,"61,393","1,288",,85.63664596,,
2807,MO,2016,September,12 month-ending,Missouri,,,,,,,"61,271","1,247",,85.24458701,,
2808,MO,2017,April,12 month-ending,Missouri,,,,,,,"63,345","1,403",,87.81183179,,
2809,MO,2017,August,12 month-ending,Missouri,,,,,,,"63,740","1,392",,89.94252874,,
2810,MO,2017,December,12 month-ending,Missouri,,,,,,,"64,202","1,398",,89.91416309,,
2811,MO,2017,February,12 month-ending,Missouri,,,,,,,"63,125","1,388",,86.31123919,,
2812,MO,2017,January,12 month-ending,Missouri,,,,,,,"62,663","1,394",,86.37015782,,
2813,MO,2017,July,12 month-ending,Missouri,,,,,,,"63,679","1,395",,89.82078853,,
2814,MO,2017,June,12 month-ending,Missouri,,,,,,,"63,516","1,403",,89.23734854,,
2815,MO,2017,March,12 month-ending,Missouri,,,,,,,"63,553","1,415",,86.99646643,,
2816,MO,2017,May,12 month-ending,Missouri,,,,,,,"63,485","1,403",,88.595866,,
2817,MO,2017,November,12 month-ending,Missouri,141,312,32,226,253,833,"64,027","1,407",993,90.19189765,246,640
2818,MO,2017,October,12 month-ending,Missouri,,,,,,,"63,893","1,428",,89.9859944,,
2819,MO,2017,September,12 month-ending,Missouri,,,,,,,"63,926","1,421",,89.72554539,,
2820,MO,2018,April,12 month-ending,Missouri,,,,,,,"65,311","1,440",,89.86111111,,
2821,MO,2018,August,12 month-ending,Missouri,,,,,,,"65,529","1,560",,89.80769231,,
2822,MO,2018,December,12 month-ending,Missouri,132,360,40,238,271,"1,052","65,507","1,635","1,153",90.39755352,369,881
2823,MO,2018,February,12 month-ending,Missouri,126,314,27,241,266,846,"64,982","1,407",983,90.26297086,260,658
2824,MO,2018,January,12 month-ending,Missouri,,,,,,,"64,832","1,397",,89.6206156,,
2825,MO,2018,July,12 month-ending,Missouri,,,,,,,"65,354","1,524",,89.96062992,,
2826,MO,2018,June,12 month-ending,Missouri,,,,,,,"65,460","1,495",,89.96655518,,
2827,MO,2018,March,12 month-ending,Missouri,128,327,31,232,259,849,"64,916","1,407",979,90.19189765,274,668
2828,MO,2018,May,12 month-ending,Missouri,,,,,,,"65,417","1,455",,89.75945017,,
2829,MO,2018,November,12 month-ending,Missouri,129,373,42,239,274,"1,030","65,811","1,627","1,132",90.22741242,363,857
2830,MO,2018,October,12 month-ending,Missouri,130,390,45,241,279,"1,009","65,759","1,598","1,116",90.05006258,346,835
2831,MO,2018,September,12 month-ending,Missouri,,,,,,,"65,587","1,566",,89.78288633,,
2832,MO,2019,April,12 month-ending,Missouri,140,288,42,242,274,"1,056","63,911","1,647","1,142",91.2568306,399,879
2833,MO,2019,August,12 month-ending,Missouri,134,243,31,228,249,"1,030","64,487","1,588","1,102",92.31738035,408,868
2834,MO,2019,December,12 month-ending,Missouri,149,229,30,220,242,"1,040","64,777","1,603","1,105",92.82595134,450,897
2835,MO,2019,February,12 month-ending,Missouri,143,330,45,237,270,"1,075","64,095","1,667","1,163",91.06178764,393,899
2836,MO,2019,January,12 month-ending,Missouri,136,350,42,238,271,"1,084","64,395","1,664","1,178",90.92548077,374,906
2837,MO,2019,July,12 month-ending,Missouri,132,241,35,229,252,"1,014","64,563","1,579","1,088",91.51361621,388,851
2838,MO,2019,June,12 month-ending,Missouri,137,248,39,235,262,"1,020","64,200","1,582","1,099",91.27686473,374,852
2839,MO,2019,March,12 month-ending,Missouri,138,313,43,242,275,"1,070","64,128","1,673","1,160",90.97429767,394,892
2840,MO,2019,May,12 month-ending,Missouri,141,277,38,242,270,"1,048","64,070","1,635","1,133",91.37614679,392,879
2841,MO,2019,November,12 month-ending,Missouri,148,235,28,230,249,"1,033","64,720","1,581","1,098",92.72612271,431,885
2842,MO,2019,October,12 month-ending,Missouri,146,238,26,233,250,"1,029","64,441","1,584","1,096",92.42424242,430,877
2843,MO,2019,September,12 month-ending,Missouri,138,236,29,229,248,"1,030","64,565","1,596","1,102",92.60651629,430,875
2844,MO,2020,April,12 month-ending,Missouri,179,199,29,221,245,"1,174","66,157","1,749","1,234",92.96740995,509,"1,035"
2845,MO,2020,August,12 month-ending,Missouri,192,193,24,235,256,"1,345","68,355","1,907","1,402",92.60618773,570,"1,213"
2846,MO,2020,December,12 month-ending,Missouri,208,150,26,214,236,"1,366","76,268","1,915","1,411",93.15926893,570,"1,236"
2847,MO,2020,February,12 month-ending,Missouri,153,203,25,219,241,"1,068","65,248","1,631","1,125",92.5812385,469,929
2848,MO,2020,January,12 month-ending,Missouri,150,213,28,218,240,"1,040","64,957","1,597","1,100",92.73638071,463,902
2849,MO,2020,July,12 month-ending,Missouri,197,202,24,228,250,"1,332","67,408","1,918","1,392",92.85714286,562,"1,198"
2850,MO,2020,June,12 month-ending,Missouri,187,205,23,231,251,"1,299","66,909","1,897","1,362",92.88350026,561,"1,157"
2851,MO,2020,March,12 month-ending,Missouri,167,197,27,215,237,"1,096","65,315","1,655","1,154",93.11178248,481,961
2852,MO,2020,May,12 month-ending,Missouri,182,196,27,229,251,"1,244","66,632","1,834","1,308",92.91166848,548,"1,102"
2853,MO,2020,November,12 month-ending,Missouri,206,155,27,214,237,"1,361","73,422","1,927","1,409",92.94239751,579,"1,232"
2854,MO,2020,October,12 month-ending,Missouri,208,161,25,216,238,"1,353","71,000","1,917","1,401",93.00991132,579,"1,227"
2855,MO,2020,September,12 month-ending,Missouri,200,182,25,226,248,"1,347","69,362","1,900","1,399",92.78947368,570,"1,216"
2856,MO,2021,April,12 month-ending,Missouri,215,144,24,188,209,"1,427","77,843","2,000","1,467",91.95,601,"1,324"
2857,MO,2021,August,12 month-ending,Missouri,249,112,27,180,205,"1,483","79,514","2,095","1,514",92.64916468,681,"1,381"
2858,MO,2021,December,12 month-ending,Missouri,264,92,26,187,211,"1,586","76,515","2,195","1,614",92.84738041,728,"1,477"
2859,MO,2021,February,12 month-ending,Missouri,209,155,31,206,232,"1,404","78,193","1,950","1,452",92.92307692,574,"1,283"
2860,MO,2021,January,12 month-ending,Missouri,209,152,29,208,233,"1,386","77,932","1,946","1,435",93.0626927,575,"1,262"
2861,MO,2021,July,12 month-ending,Missouri,242,127,27,185,209,"1,463","78,382","2,052","1,495",92.44639376,666,"1,361"
2862,MO,2021,June,12 month-ending,Missouri,234,135,28,180,205,"1,451","77,896","2,039","1,484",92.15301618,645,"1,353"
2863,MO,2021,March,12 month-ending,Missouri,201,148,27,199,223,"1,429","78,209","1,977","1,473",92.76681841,596,"1,314"
2864,MO,2021,May,12 month-ending,Missouri,227,145,26,178,201,"1,433","77,653","2,014","1,467",92.15491559,620,"1,336"
2865,MO,2021,November,12 month-ending,Missouri,255,98,27,185,210,"1,561","77,805","2,167","1,591",92.66266728,712,"1,453"
2866,MO,2021,October,12 month-ending,Missouri,247,102,28,177,203,"1,531","79,428","2,141","1,563",92.71368519,705,"1,426"
2867,MO,2021,September,12 month-ending,Missouri,249,102,26,181,205,"1,505","80,003","2,127","1,537",92.75975552,702,"1,404"
2868,MO,2022,April,12 month-ending,Missouri,286,58,24,183,206,"1,578","77,977","2,175","1,602",94.25287356,748,"1,467"
2869,MO,2022,August,12 month-ending,Missouri,295,42,28,184,208,"1,562","75,970","2,163","1,582",93.75866852,715,"1,453"
2870,MO,2022,December,12 month-ending,Missouri,310,42,28,187,212,"1,587","74,022","2,212","1,605",93.76130199,741,"1,486"
2871,MO,2022,February,12 month-ending,Missouri,293,76,22,174,195,"1,598","77,961","2,206","1,620",93.33635539,750,"1,495"
2872,MO,2022,January,12 month-ending,Missouri,275,83,23,178,199,"1,598","77,285","2,209","1,622",93.02851969,748,"1,493"
2873,MO,2022,July,12 month-ending,Missouri,290,42,26,186,208,"1,559","77,497","2,170","1,583",93.87096774,732,"1,446"
2874,MO,2022,June,12 month-ending,Missouri,287,44,27,185,208,"1,555","78,027","2,153","1,579",94.24059452,732,"1,442"
2875,MO,2022,March,12 month-ending,Missouri,296,72,24,178,201,"1,583","78,112","2,201","1,606",93.5029532,746,"1,476"
2876,MO,2022,May,12 month-ending,Missouri,286,46,28,182,206,"1,557","78,050","2,158","1,582",94.11492122,731,"1,443"
2877,MO,2022,November,12 month-ending,Missouri,315,45,28,184,209,"1,581","74,193","2,185","1,598",93.8215103,722,"1,480"
2878,MO,2022,October,12 month-ending,Missouri,310,46,30,193,219,"1,581","74,476","2,190","1,599",93.60730594,715,"1,472"
2879,MO,2022,September,12 month-ending,Missouri,308,45,30,184,210,"1,585","74,925","2,181","1,604",93.62677671,706,"1,475"
2880,MO,2023,April,12 month-ending,Missouri,321,42,30,183,210,"1,633","71,090","2,240","1,646",93.57142857,742,"1,537"
2881,MO,2023,August,12 month-ending,Missouri,321,29,27,161,187,"1,561","70,115","2,146","1,573",94.4082013,743,"1,470"
2882,MO,2023,December,12 month-ending,Missouri,326,25,26,138,163,"1,464","68,840","2,014","1,476",94.48857994,734,"1,381"
2883,MO,2023,February,12 month-ending,Missouri,296,38,28,189,214,"1,594","70,877","2,215","1,613",93.49887133,744,"1,491"
2884,MO,2023,January,12 month-ending,Missouri,304,41,28,190,215,"1,590","71,927","2,203","1,608",93.78120744,738,"1,485"
2885,MO,2023,July,12 month-ending,Missouri,322,29,30,157,186,"1,571","70,304","2,151","1,582",94.09576941,722,"1,485"
2886,MO,2023,June,12 month-ending,Missouri,323,32,29,166,194,"1,593","70,783","2,192","1,603",93.61313869,723,"1,504"
2887,MO,2023,March,12 month-ending,Missouri,321,38,28,193,218,"1,640","71,030","2,250","1,655",93.55555556,752,"1,540"
2888,MO,2023,May,12 month-ending,Missouri,324,39,29,178,206,"1,624","70,969","2,221","1,635",93.51643404,741,"1,529"
2889,MO,2023,November,12 month-ending,Missouri,322,24,25,142,166,"1,506","69,587","2,079","1,519",94.56469456,753,"1,422"
2890,MO,2023,October,12 month-ending,Missouri,327,22,25,144,168,"1,530","69,967","2,101","1,542",94.57401238,754,"1,445"
2891,MO,2023,September,12 month-ending,Missouri,323,25,26,157,182,"1,534","69,996","2,110","1,546",94.54976303,736,"1,446"
2892,MO,2024,April,12 month-ending,Missouri,321,21,30,136,162,"1,302","68,981","1,857","1,312",94.13031772,701,"1,211"
2893,MO,2024,August,12 month-ending,Missouri,305,30,33,123,153,"1,126","69,067","1,677","1,140",92.96362552,635,"1,040"
2894,MO,2024,February,12 month-ending,Missouri,337,24,33,139,168,"1,412","69,394","1,976","1,421",94.53441296,725,"1,329"
2895,MO,2024,January,12 month-ending,Missouri,332,26,26,133,158,"1,431","69,183","1,985","1,442",94.40806045,722,"1,353"
2896,MO,2024,July,12 month-ending,Missouri,310,29,31,134,162,"1,193","68,998","1,764","1,206",93.25396825,675,"1,102"
2897,MO,2024,June,12 month-ending,Missouri,319,28,28,131,156,"1,231","68,803","1,804","1,244",93.40354767,689,"1,140"
2898,MO,2024,March,12 month-ending,Missouri,317,21,32,130,158,"1,335","69,037","1,894","1,345",94.29778247,705,"1,251"
2899,MO,2024,May,12 month-ending,Missouri,321,21,28,132,157,"1,257","68,856","1,820","1,267",93.84615385,686,"1,167"
2900,MS,2015,April,12 month-ending,Mississippi,,,,,,,"30,303",322,,54.03726708,,
2901,MS,2015,August,12 month-ending,Mississippi,,,,,,,"31,052",348,,57.47126437,,
2902,MS,2015,December,12 month-ending,Mississippi,,,,,,,"31,006",333,,60.66066066,,
2903,MS,2015,February,12 month-ending,Mississippi,,,,,,,"29,969",302,,50.99337748,,
2904,MS,2015,January,12 month-ending,Mississippi,,,,,,,"29,715",302,,50.33112583,,
2905,MS,2015,July,12 month-ending,Mississippi,,,,,,,"30,921",343,,56.55976676,,
2906,MS,2015,June,12 month-ending,Mississippi,,,,,,,"30,703",329,,55.92705167,,
2907,MS,2015,March,12 month-ending,Mississippi,,,,,,,"30,211",307,,51.79153094,,
2908,MS,2015,May,12 month-ending,Mississippi,,,,,,,"30,541",328,,55.18292683,,
2909,MS,2015,November,12 month-ending,Mississippi,,,,,,,"31,127",325,,60.30769231,,
2910,MS,2015,October,12 month-ending,Mississippi,,,,,,,"31,167",331,,60.42296073,,
2911,MS,2015,September,12 month-ending,Mississippi,,,,,,,"31,070",337,,58.45697329,,
2912,MS,2016,April,12 month-ending,Mississippi,,,,,,,"30,800",322,,64.9068323,,
2913,MS,2016,August,12 month-ending,Mississippi,,,,,,,"30,681",313,,71.56549521,,
2914,MS,2016,December,12 month-ending,Mississippi,,,,,,,"31,016",332,,76.20481928,,
2915,MS,2016,February,12 month-ending,Mississippi,,,,,,,"30,918",335,,62.98507463,,
2916,MS,2016,January,12 month-ending,Mississippi,,,,,,,"31,049",338,,62.4260355,,
2917,MS,2016,July,12 month-ending,Mississippi,,,,,,,"30,590",319,,69.90595611,,
2918,MS,2016,June,12 month-ending,Mississippi,,,,,,,"30,689",320,,68.4375,,
2919,MS,2016,March,12 month-ending,Mississippi,,,,,,,"30,894",334,,64.37125749,,
2920,MS,2016,May,12 month-ending,Mississippi,,,,,,,"30,752",323,,66.25386997,,
2921,MS,2016,November,12 month-ending,Mississippi,,,,,,,"30,844",334,,74.25149701,,
2922,MS,2016,October,12 month-ending,Mississippi,,,,,,,"30,712",336,,73.51190476,,
2923,MS,2016,September,12 month-ending,Mississippi,,,,,,,"30,644",327,,72.47706422,,
2924,MS,2017,April,12 month-ending,Mississippi,,,,,,,"31,037",334,,79.34131737,,
2925,MS,2017,August,12 month-ending,Mississippi,,,,,,,"30,965",315,,79.68253968,,
2926,MS,2017,December,12 month-ending,Mississippi,,,,,,,"31,460",329,,81.1550152,,
2927,MS,2017,February,12 month-ending,Mississippi,,,,,,,"30,969",323,,77.08978328,,
2928,MS,2017,January,12 month-ending,Mississippi,,,,,,,"30,972",329,,76.59574468,,
2929,MS,2017,July,12 month-ending,Mississippi,,,,,,,"31,121",327,,80.42813456,,
2930,MS,2017,June,12 month-ending,Mississippi,,,,,,,"31,065",331,,80.36253776,,
2931,MS,2017,March,12 month-ending,Mississippi,,,,,,,"31,002",327,,77.67584098,,
2932,MS,2017,May,12 month-ending,Mississippi,,,,,,,"30,992",329,,79.63525836,,
2933,MS,2017,November,12 month-ending,Mississippi,,,,,,,"31,162",330,,81.21212121,,
2934,MS,2017,October,12 month-ending,Mississippi,,,,,,,"31,050",319,,80.2507837,,
2935,MS,2017,September,12 month-ending,Mississippi,,,,,,,"31,032",318,,79.55974843,,
2936,MS,2018,April,12 month-ending,Mississippi,,,,,,,"32,082",314,,80.57324841,,
2937,MS,2018,August,12 month-ending,Mississippi,,,,,,,"32,078",325,,83.07692308,,
